22,1,1,SGR,SAGAR,,0,1,0,,0
22,1,1,RAM,RAMANAGAR,,0,2,0,,7
22,1,1,YEL,YELAGALALE,,0,3,0,,8
22,1,1,HDK,HARIVADIKE,,0,4,0,,9
22,1,1,MGL,MUNGRALLI,,0,5,0,,10
22,1,1,BKL,BEEMANAKONE,,0,6,0,,11
22,1,1,HGD,HEGGODU,,0,7,0,,12
22,1,1,GKT,GADIKATTE,,0,8,0,,14
22,1,1,PMN,PARAPPEMANE,,0,9,0,,15
22,1,1,EKP,ICHALAKOPPA,,0,10,0,,17
22,1,1,HBL,HEBBAILU,,0,11,0,,20
22,1,1,MVL,H.MALAVALLI,,0,12,0,,22
22,1,1,NHL,NANDIHOLE,,0,13,0,,22
22,11,11,NHL1,NANDIHOLE1,,00,133,00,,222
22,112,112,NHL12,NANDIHOLE12,,002,1332,002,,2222
