30,01,4,LAL,LAAL BAGH,,7.2,13,,,10
30,01,6,SAN,SANJAY SETU,,4.5,8,,,5
30,01,6,JAW,JAWAHAR MARG,,4.9,9,,,5
30,01,6,GAR,GURUDWARA,,5.1,10,,,5
30,01,6,HAR,HARSIDDHI,,5.5,11,,,10
30,01,6,COL,Collector Office,,6.3,12,,,10
30,01,6,LAL,LAAL BAGH,,7.2,13,,,10
30,01,7,RAN,RANI PURA,,4.1,7,,,0
30,01,7,SAN,SANJAY SETU,,4.5,8,,,5
30,01,7,JAW,JAWAHAR MARG,,4.9,9,,,5
30,01,6,RAN,RANI PURA,,4.1,7,,,5
30,01,6,PAL,PALIKA PLAZA,,3.7,6,,,0
30,01,5,SEG,REGAL Squ.,,3.1,5,,,0
30,01,5,PAL,PALIKA PLAZA,,3.7,6,,,5
30,01,5,RAN,RANI PURA,,4.1,7,,,5
30,01,5,SAN,SANJAY SETU,,4.5,8,,,5
30,01,5,JAW,JAWAHAR MARG,,4.9,9,,,10
30,01,5,GAR,GURUDWARA,,5.1,10,,,10
30,01,5,HAR,HARSIDDHI,,5.5,11,,,10
30,01,5,COL,Collector Office,,6.3,12,,,10
30,01,5,LAL,LAAL BAGH,,7.2,13,,,10
30,01,7,GAR,GURUDWARA,,5.1,10,,,5
30,01,7,HAR,HARSIDDHI,,5.5,11,,,5
30,01,7,COL,Collector Office,,6.3,12,,,10
30,01,9,LAL,LAAL BAGH,,7.2,13,,,10
30,01,10,GAR,GURUDWARA,,5.1,10,,,0
30,01,10,HAR,HARSIDDHI,,5.5,11,,,5
30,01,10,COL,Collector Office,,6.3,12,,,5
30,01,10,LAL,LAAL BAGH,,7.2,13,,,5
30,01,11,HAR,HARSIDDHI,,5.5,11,,,0
30,01,11,COL,Collector Office,,6.3,12,,,5
30,01,11,LAL,LAAL BAGH,,7.2,13,,,5
30,01,12,COL,Collector Office,,6.3,12,,,0
30,01,9,COL,Collector Office,,6.3,12,,,5
30,01,9,HAR,HARSIDDHI,,5.5,11,,,5
30,01,7,LAL,LAAL BAGH,,7.2,13,,,10
30,01,8,SAN,SANJAY SETU,,4.5,8,,,0
30,01,8,JAW,JAWAHAR MARG,,4.9,9,,,5
30,01,8,GAR,GURUDWARA,,5.1,10,,,5
30,01,8,HAR,HARSIDDHI,,5.5,11,,,5
30,01,8,COL,Collector Office,,6.3,12,,,10
30,01,8,LAL,LAAL BAGH,,7.2,13,,,10
30,01,9,JAW,JAWAHAR MARG,,4.9,9,,,0
30,01,9,GAR,GURUDWARA,,5.1,10,,,5
30,01,12,LAL,LAAL BAGH,,7.2,13,,,5
30,01,1,MAL,MALWA MIL,,0,1,,,0
30,01,1,LAL,LAAL BAGH,,7.2,13,,,15
30,01,2,RAJ,RAJKUMAR BRIDGE,,0.7,2,,,0
30,01,2,BAL,BAL VINAY MANDIR,,1.2,3,,,5
30,01,2,RAI,RAILWAY STATION,,2,4,,,5
30,01,2,SEG,REGAL Squ.,,3.1,5,,,10
30,01,2,PAL,PALIKA PLAZA,,3.7,6,,,10
30,01,2,RAN,RANI PURA,,4.1,7,,,10
30,01,2,SAN,SANJAY SETU,,4.5,8,,,10
30,01,2,JAW,JAWAHAR MARG,,4.9,9,,,10
30,01,1,COL,Collector Office,,6.3,12,,,15
30,01,1,HAR,HARSIDDHI,,5.5,11,,,15
30,01,1,RAJ,RAJKUMAR BRIDGE,,0.7,2,,,5
30,01,1,BAL,BAL VINAY MANDIR,,1.2,3,,,5
30,01,1,RAI,RAILWAY STATION,,2,4,,,10
30,01,1,SEG,REGAL Squ.,,3.1,5,,,10
30,01,1,PAL,PALIKA PLAZA,,3.7,6,,,10
30,01,1,RAN,RANI PURA,,4.1,7,,,10
30,01,1,SAN,SANJAY SETU,,4.5,8,,,10
30,01,1,JAW,JAWAHAR MARG,,4.9,9,,,10
30,01,1,GAR,GURUDWARA,,5.1,10,,,15
30,01,2,GAR,GURUDWARA,,5.1,10,,,10
30,01,2,HAR,HARSIDDHI,,5.5,11,,,10
30,01,2,COL,Collector Office,,6.3,12,,,15
30,01,3,LAL,LAAL BAGH,,7.2,13,,,15
30,01,4,RAI,RAILWAY STATION,,2,4,,,0
30,01,4,SEG,REGAL Squ.,,3.1,5,,,5
30,01,4,PAL,PALIKA PLAZA,,3.7,6,,,10
30,01,4,RAN,RANI PURA,,4.1,7,,,10
30,01,4,SAN,SANJAY SETU,,4.5,8,,,10
30,01,4,JAW,JAWAHAR MARG,,4.9,9,,,10
30,01,4,GAR,GURUDWARA,,5.1,10,,,10
30,01,4,HAR,HARSIDDHI,,5.5,11,,,10
30,01,3,COL,Collector Office,,6.3,12,,,15
30,01,3,HAR,HARSIDDHI,,5.5,11,,,10
30,01,2,LAL,LAAL BAGH,,7.2,13,,,15
30,01,3,BAL,BAL VINAY MANDIR,,1.2,3,,,0
30,01,3,RAI,RAILWAY STATION,,2,4,,,5
30,01,3,SEG,REGAL Squ.,,3.1,5,,,10
30,01,3,PAL,PALIKA PLAZA,,3.7,6,,,10
30,01,3,RAN,RANI PURA,,4.1,7,,,10
30,01,3,SAN,SANJAY SETU,,4.5,8,,,10
30,01,3,JAW,JAWAHAR MARG,,4.9,9,,,10
30,01,3,GAR,GURUDWARA,,5.1,10,,,10
30,01,4,COL,Collector Office,,6.3,12,,,10
